Date,Time,Classification_Code,Crime_Cat,Cat_Num,Latitude,Longitude
9/4/2017,19:30:00,359,MISDEMEANOR,2,40.66313454,-73.950894284
1/20/2017,8:45:00,105,FELONY,0,40.592451366,-73.786025745
9/23/2017,8:15:00,341,MISDEMEANOR,2,40.763960443,-73.929398704
5/6/2017,23:00:00,351,MISDEMEANOR,2,40.684199483,-73.889698956
9/13/2017,6:40:00,341,MISDEMEANOR,2,40.757862291,-73.967818384
6/29/2017,0:14:00,578,VIOLATION,1,40.740844111,-73.879656089
4/7/2017,9:00:00,341,MISDEMEANOR,2,40.689106963,-73.915425902
6/4/2017,21:25:00,105,FELONY,0,40.595534655,-73.777805991
9/5/2017,13:40:00,117,FELONY,0,40.83398825,-73.886603027
11/29/2016,12:00:00,109,FELONY,0,40.848019724,-73.884352587
9/23/2017,13:00:00,341,MISDEMEANOR,2,40.709610105,-73.941474704
6/17/2017,14:30:00,351,MISDEMEANOR,2,40.753101075,-73.868603829
6/20/2017,9:55:00,126,FELONY,0,40.674749917,-73.997769895
5/19/2016,8:00:00,113,FELONY,0,40.658551445,-73.771663547
3/15/2017,21:00:00,351,MISDEMEANOR,2,40.852381909,-73.913515771
7/5/2017,17:00:00,344,MISDEMEANOR,2,40.689316277,-73.993683952
4/7/2017,20:45:00,355,MISDEMEANOR,2,40.862758367,-73.904934062
8/10/2017,6:00:00,351,MISDEMEANOR,2,40.68008073,-73.872241313
4/15/2017,16:30:00,351,MISDEMEANOR,2,40.654857394,-73.922904401
4/29/2017,1:00:00,347,MISDEMEANOR,2,40.724443869,-73.869295299
6/26/2017,2:45:00,107,FELONY,0,40.773705878,-73.796769356
8/13/2017,14:00:00,112,FELONY,0,40.771533497,-73.897016861
3/18/2017,1:00:00,341,MISDEMEANOR,2,40.714504012,-73.936294019
9/12/2017,4:00:00,341,MISDEMEANOR,2,40.73261505,-74.002797817
9/17/2017,21:25:00,105,FELONY,0,40.850189399,-73.910583569
6/17/2017,23:24:00,347,MISDEMEANOR,2,40.716457704,-73.959213215
1/6/2017,7:30:00,351,MISDEMEANOR,2,40.737912931,-73.906497853
3/31/2017,20:30:00,351,MISDEMEANOR,2,40.598198945,-73.952407626
4/3/2017,13:10:00,361,MISDEMEANOR,2,40.735120728,-73.991456867
4/21/2017,0:05:00,235,MISDEMEANOR,2,40.815390931,-73.909326134
4/4/2017,15:40:00,364,FELONY,0,40.850865812,-73.915849182
5/18/2017,5:30:00,111,FELONY,0,40.863698177,-73.917065772
6/26/2017,20:23:00,361,MISDEMEANOR,2,40.606586699,-74.162234094
4/14/2017,15:55:00,235,MISDEMEANOR,2,40.677756138,-73.951290912
1/28/2017,8:00:00,351,MISDEMEANOR,2,40.802505749,-73.940909022
2/27/2017,15:55:00,106,FELONY,0,40.630250957,-74.163213908
8/5/2017,15:25:00,341,MISDEMEANOR,2,40.721323154,-74.000257587
3/25/2017,23:50:00,578,VIOLATION,1,40.718127975,-73.991985729
9/3/2017,2:45:00,344,MISDEMEANOR,2,40.578639825,-73.953220741
5/21/2017,15:45:00,106,FELONY,0,40.738560221,-73.999683896
3/30/2017,12:00:00,578,VIOLATION,1,40.710403418,-73.850447293
7/25/2017,23:45:00,106,FELONY,0,40.725426295,-73.992075048
9/6/2017,1:25:00,351,MISDEMEANOR,2,40.674420279,-73.991872012
8/11/2017,18:13:00,344,MISDEMEANOR,2,40.662518015,-73.927011804
8/4/2017,14:45:00,361,MISDEMEANOR,2,40.728836035,-73.782517398
7/18/2017,14:58:00,361,MISDEMEANOR,2,40.880124585,-73.902280235
1/30/2017,0:01:00,578,VIOLATION,1,40.624540701,-74.136686423
5/24/2017,14:00:00,361,MISDEMEANOR,2,40.850285555,-73.903871122
2/27/2017,17:05:00,364,FELONY,0,40.5149214,-74.245439155
9/6/2017,10:55:00,235,MISDEMEANOR,2,40.87937846,-73.860047895
3/26/2017,8:48:00,126,FELONY,0,40.641709157,-73.958894969
2/22/2017,5:10:00,578,VIOLATION,1,40.68354911,-73.988492488
3/14/2017,21:00:00,341,MISDEMEANOR,2,40.844250457,-73.878258241
3/29/2017,22:15:00,105,FELONY,0,40.805065604,-73.939035658
5/20/2017,23:25:00,105,FELONY,0,40.734504575,-73.883145963
8/28/2017,1:30:00,109,FELONY,0,40.688246489,-73.828021892
7/25/2017,17:30:00,109,FELONY,0,40.721443908,-74.001830507
8/16/2017,14:05:00,578,VIOLATION,1,40.648813779,-73.898651359
7/26/2017,14:02:00,348,MISDEMEANOR,2,40.652651734,-73.949770377
9/21/2017,23:45:00,344,MISDEMEANOR,2,40.680577107,-73.974918661
5/29/2017,17:30:00,109,FELONY,0,40.651698159,-73.868446756
7/9/2017,4:30:00,105,FELONY,0,40.757702153,-73.864620604
8/30/2017,4:48:00,110,FELONY,0,40.835690152,-73.892523162
9/16/2017,12:33:00,352,MISDEMEANOR,2,40.874213956,-73.875292577
5/1/2017,17:15:00,578,VIOLATION,1,40.755273502,-73.858153796
5/2/2017,9:00:00,109,FELONY,0,40.725771261,-73.983748095
1/19/2017,8:36:00,121,FELONY,0,40.850775078,-73.919471155
6/15/2017,20:35:00,341,MISDEMEANOR,2,40.653515466,-73.886743997
5/17/2017,7:25:00,348,MISDEMEANOR,2,40.759628123,-73.961966237
8/20/2017,10:40:00,105,FELONY,0,40.825817778,-73.948974825
5/30/2017,1:00:00,344,MISDEMEANOR,2,40.636697925,-73.922954205
7/21/2017,15:10:00,118,FELONY,0,40.681013375,-73.994344531
2/19/2017,4:50:00,344,MISDEMEANOR,2,40.683613694,-73.967425151
2/25/2017,3:00:00,106,FELONY,0,40.846971842,-73.882229127
3/18/2017,18:00:00,126,FELONY,0,40.628809737,-74.138244289
9/5/2017,22:07:00,235,MISDEMEANOR,2,40.677292057,-73.906521555
8/6/2017,1:47:00,347,MISDEMEANOR,2,40.649448124,-73.963077726
7/10/2017,0:15:00,341,MISDEMEANOR,2,40.636465655,-73.995998488
1/22/2017,15:20:00,109,FELONY,0,40.739572936,-73.995234495
2/18/2017,0:40:00,351,MISDEMEANOR,2,40.888510035,-73.831297726
4/12/2017,6:00:00,341,MISDEMEANOR,2,40.667626126,-73.804680489
6/7/2017,14:00:00,118,FELONY,0,40.680398609,-73.949558393
7/24/2017,19:00:00,340,MISDEMEANOR,2,40.624122151,-74.083669699
7/25/2017,18:00:00,341,MISDEMEANOR,2,40.764535539,-73.970728388
7/17/2017,9:00:00,359,MISDEMEANOR,2,40.701590715,-73.780683987
1/30/2017,21:00:00,352,MISDEMEANOR,2,40.711362836,-73.772571978
9/28/2017,18:00:00,341,MISDEMEANOR,2,40.69588557,-73.845712414
6/9/2017,8:15:00,236,MISDEMEANOR,2,40.737368955,-73.996840424
6/13/2017,15:00:00,351,MISDEMEANOR,2,40.902771023,-73.850947753
3/28/2017,9:00:00,351,MISDEMEANOR,2,40.715616526,-73.992090643
6/26/2017,18:00:00,578,VIOLATION,1,40.817217733,-73.953472135
1/17/2017,12:23:00,105,FELONY,0,40.65344947,-73.911661742
2/11/2017,21:30:00,578,VIOLATION,1,40.821821427,-73.895873187
4/24/2017,12:43:00,344,MISDEMEANOR,2,40.750128397,-73.970832165
4/12/2017,17:15:00,341,MISDEMEANOR,2,40.694620297,-73.865451893
11/7/2016,15:30:00,109,FELONY,0,40.895243728,-73.856361271
3/12/2017,19:30:00,348,MISDEMEANOR,2,40.76140476,-73.999676569
3/1/2017,15:04:00,351,MISDEMEANOR,2,40.74185438,-73.869748322
2/1/2017,0:00:00,578,VIOLATION,1,40.84304926,-73.838782395
6/17/2017,13:15:00,341,MISDEMEANOR,2,40.828554892,-73.879641992
7/4/2017,23:05:00,359,MISDEMEANOR,2,40.822319157,-73.893888825
7/23/2017,12:30:00,578,VIOLATION,1,40.749793885,-73.93729249
1/7/2017,18:13:00,341,MISDEMEANOR,2,40.690622013,-73.985235098
7/28/2017,10:05:00,344,MISDEMEANOR,2,40.71970619,-73.991682508
5/13/2017,20:23:00,236,MISDEMEANOR,2,40.679744937,-73.861930623
6/5/2017,14:25:00,341,MISDEMEANOR,2,40.76950909,-73.844303547
8/4/2017,22:00:00,341,MISDEMEANOR,2,40.752071613,-73.970575055
8/2/2017,17:30:00,361,MISDEMEANOR,2,40.835083222,-73.850351342
9/10/2017,7:15:00,351,MISDEMEANOR,2,40.826110743,-73.904607024
12/22/2016,8:00:00,341,MISDEMEANOR,2,40.610339207,-73.91090122
8/14/2017,3:50:00,344,MISDEMEANOR,2,40.785144044,-73.975020106
6/17/2017,1:00:00,107,FELONY,0,40.62947224,-73.950295794
7/2/2017,23:00:00,341,MISDEMEANOR,2,40.672908183,-74.001602059
5/24/2017,18:55:00,121,FELONY,0,40.751863853,-73.993706898
4/11/2017,5:00:00,361,MISDEMEANOR,2,40.752152817,-73.977735823
3/2/2017,19:00:00,578,VIOLATION,1,40.762307706,-73.995850149
5/13/2017,1:30:00,117,FELONY,0,40.795119497,-73.946127126
6/30/2017,18:50:00,352,MISDEMEANOR,2,40.820276273,-73.896009285
4/27/2017,19:25:00,344,MISDEMEANOR,2,40.676204101,-73.937383312
9/11/2017,10:00:00,341,MISDEMEANOR,2,40.817432856,-73.89021154
2/27/2017,14:45:00,341,MISDEMEANOR,2,40.73652873,-73.990727783
4/16/2017,22:50:00,359,MISDEMEANOR,2,40.591974719,-73.794056674
6/9/2016,11:12:00,121,FELONY,0,40.749877374,-73.862727261
4/6/2017,16:30:00,109,FELONY,0,40.809450076,-73.922645866
4/20/2017,0:25:00,107,FELONY,0,40.750857359,-73.851742414
7/8/2017,22:40:00,344,MISDEMEANOR,2,40.816366145,-73.867626311
6/28/2017,22:50:00,344,MISDEMEANOR,2,40.680347223,-73.930035241
2/14/2017,12:00:00,121,FELONY,0,40.793992305,-73.846452946
4/28/2017,19:00:00,109,FELONY,0,40.756554529,-73.992147146
3/7/2017,15:15:00,578,VIOLATION,1,40.668153737,-73.912280306
2/19/2017,19:00:00,344,MISDEMEANOR,2,40.694602482,-73.973121123
8/22/2017,9:30:00,341,MISDEMEANOR,2,40.816088874,-73.917688689
7/30/2017,4:00:00,105,FELONY,0,40.735866763,-73.715190407
9/14/2017,9:00:00,361,MISDEMEANOR,2,40.634993558,-73.93188426
6/9/2017,0:00:00,351,MISDEMEANOR,2,40.78766688,-73.97706671
5/1/2017,14:15:00,118,FELONY,0,40.701535397,-73.986751034
9/11/2017,8:00:00,578,VIOLATION,1,40.715715166,-73.898935615
4/6/2017,11:44:00,578,VIOLATION,1,40.832229816,-73.871768486
6/12/2017,21:00:00,341,MISDEMEANOR,2,40.730338472,-73.983303186
7/13/2017,6:45:00,348,MISDEMEANOR,2,40.830722328,-73.827126059
3/18/2017,15:00:00,341,MISDEMEANOR,2,40.87048933,-73.891519603
6/5/2017,15:00:00,341,MISDEMEANOR,2,40.741807026,-74.007381272
2/6/2017,15:40:00,113,FELONY,0,40.755332442,-73.985260461
7/9/2017,7:00:00,109,FELONY,0,40.644754824,-74.087241385
2/28/2017,15:00:00,112,FELONY,0,40.610334433,-73.971138147
4/1/2017,19:00:00,106,FELONY,0,40.82423911,-73.942194083
2/25/2017,8:00:00,341,MISDEMEANOR,2,40.725203365,-73.876015179
8/24/2017,13:00:00,361,MISDEMEANOR,2,40.829884885,-73.936761711
6/16/2017,15:45:00,341,MISDEMEANOR,2,40.657739603,-73.868597031
1/31/2017,13:56:00,361,MISDEMEANOR,2,40.756531815,-73.886493047
8/1/2017,22:45:00,578,VIOLATION,1,40.643272298,-73.962890162
3/14/2017,16:15:00,352,MISDEMEANOR,2,40.646159596,-74.01280483
2/15/2017,21:30:00,578,VIOLATION,1,40.596462931,-73.772466409
6/1/2017,11:00:00,109,FELONY,0,40.858761753,-73.931590022
5/7/2017,1:02:00,235,MISDEMEANOR,2,40.711809042,-73.942230262
1/7/2017,10:30:00,341,MISDEMEANOR,2,40.832760286,-73.860579593
9/17/2017,16:00:00,126,FELONY,0,40.814061874,-73.889725782
3/4/2017,10:30:00,341,MISDEMEANOR,2,40.721271551,-73.84339889
6/1/2017,20:00:00,578,VIOLATION,1,40.683461344,-73.915941447
3/12/2017,1:00:00,578,VIOLATION,1,40.546846328,-74.198668295
3/16/2017,16:00:00,109,FELONY,0,40.706973222,-73.943143375
7/19/2017,9:30:00,578,VIOLATION,1,40.734181495,-73.814711355
8/5/2017,16:00:00,341,MISDEMEANOR,2,40.819215857,-73.94703614
5/1/2017,19:15:00,340,MISDEMEANOR,2,40.705770631,-73.801658061
7/29/2017,15:30:00,344,MISDEMEANOR,2,40.855571684,-73.867660345
1/18/2017,20:45:00,351,MISDEMEANOR,2,40.685312946,-73.968275256
9/2/2017,17:00:00,578,VIOLATION,1,40.718514334,-73.985366003
6/8/2017,12:00:00,109,FELONY,0,40.734360632,-73.994819911
8/20/2017,19:26:00,126,FELONY,0,40.690008127,-73.943785269
4/5/2017,19:15:00,341,MISDEMEANOR,2,40.616518105,-73.960700646
7/7/2017,13:30:00,578,VIOLATION,1,40.831733344,-73.917098388
2/24/2017,21:45:00,344,MISDEMEANOR,2,40.613724029,-74.084820045
4/11/2017,20:27:00,578,VIOLATION,1,40.65664263,-73.99884092
4/19/2017,14:30:00,107,FELONY,0,40.732727142,-73.942807485
2/1/2014,12:00:00,361,MISDEMEANOR,2,40.85072685,-73.934323712
8/25/2017,18:00:00,109,FELONY,0,40.69942056,-73.900161255
9/9/2017,3:25:00,235,MISDEMEANOR,2,40.719483607,-73.988663053
4/12/2017,16:21:00,361,MISDEMEANOR,2,40.824941458,-73.878322473
2/22/2017,2:15:00,347,MISDEMEANOR,2,40.889563531,-73.899043846
1/29/2017,17:00:00,344,MISDEMEANOR,2,40.807240696,-73.936306406
6/17/2017,1:30:00,578,VIOLATION,1,40.695433579,-73.985118635
6/15/2017,2:20:00,347,MISDEMEANOR,2,40.638865171,-74.022712088
3/12/2017,6:30:00,109,FELONY,0,40.625600654,-73.931493975
7/28/2017,11:40:00,107,FELONY,0,40.723844742,-73.919281792
2/26/2017,14:00:00,578,VIOLATION,1,40.795814831,-73.937101065
7/30/2017,11:30:00,578,VIOLATION,1,40.644591939,-73.927175551
3/4/2017,14:15:00,235,MISDEMEANOR,2,40.797088586,-73.942752192
4/13/2017,14:00:00,361,MISDEMEANOR,2,40.748118736,-73.981707135
9/7/2017,10:00:00,351,MISDEMEANOR,2,40.874733237,-73.901373328
4/3/2017,13:30:00,126,FELONY,0,40.667756807,-73.929828559
6/4/2017,21:30:00,109,FELONY,0,40.796057619,-73.921267328
3/24/2017,22:30:00,578,VIOLATION,1,40.751067696,-73.881709312
2/12/2017,15:00:00,361,MISDEMEANOR,2,40.745135489,-73.911377773
4/28/2017,17:00:00,344,MISDEMEANOR,2,40.662049731,-73.896252342
6/27/2017,13:30:00,107,FELONY,0,40.858462865,-73.852641288
2/23/2017,18:00:00,351,MISDEMEANOR,2,40.828848333,-73.916661142
6/28/2017,11:45:00,341,MISDEMEANOR,2,40.850599526,-73.886896409
8/1/2017,6:10:00,106,FELONY,0,40.672866409,-73.871303415
8/30/2016,13:00:00,344,MISDEMEANOR,2,40.809228335,-73.937142575
7/8/2017,14:00:00,109,FELONY,0,40.816327333,-73.917225961
3/29/2017,16:26:00,578,VIOLATION,1,40.680785613,-73.974475116
6/30/2017,10:00:00,106,FELONY,0,40.827888685,-73.875191502
6/27/2017,15:40:00,359,MISDEMEANOR,2,40.791151867,-73.884371919
3/2/2017,3:17:00,341,MISDEMEANOR,2,40.792461167,-73.973522215
7/11/2017,17:19:00,348,MISDEMEANOR,2,40.821007162,-73.896893331
4/26/2017,14:12:00,343,MISDEMEANOR,2,40.697144084,-73.836783899
6/17/2017,12:20:00,109,FELONY,0,40.710074708,-74.009765589
8/18/2017,2:00:00,359,MISDEMEANOR,2,40.730483949,-73.795064645
4/2/2017,9:00:00,344,MISDEMEANOR,2,40.815359008,-73.959275438
3/17/2017,14:30:00,578,VIOLATION,1,40.594486296,-74.071930108
5/10/2017,21:30:00,578,VIOLATION,1,40.818063875,-73.955415259
1/28/2017,22:00:00,341,MISDEMEANOR,2,40.731552757,-74.004941019
2/11/2017,5:30:00,121,FELONY,0,40.823247326,-73.888550744
7/17/2017,2:02:00,351,MISDEMEANOR,2,40.676730474,-73.947073582
7/3/2017,21:15:00,344,MISDEMEANOR,2,40.623870882,-74.07798489
5/23/2017,9:50:00,121,FELONY,0,40.72046384,-74.006852204
6/9/2017,9:12:00,361,MISDEMEANOR,2,40.684905526,-73.995811696
5/31/2017,17:00:00,341,MISDEMEANOR,2,40.64668105,-73.954491946
5/6/2017,19:00:00,578,VIOLATION,1,40.640658517,-73.953310585
2/23/2017,1:50:00,341,MISDEMEANOR,2,40.733989763,-73.989887404
3/29/2017,21:45:00,105,FELONY,0,40.641411055,-74.094951653
7/25/2017,9:30:00,107,FELONY,0,40.852485992,-73.906213897
7/21/2017,17:10:00,341,MISDEMEANOR,2,40.836016182,-73.8611293
3/18/2017,14:45:00,235,MISDEMEANOR,2,40.825225023,-73.916268224
6/9/2017,18:20:00,235,MISDEMEANOR,2,40.867685151,-73.898545575
7/27/2017,6:30:00,353,MISDEMEANOR,2,40.83096906,-73.889426744
1/1/2017,0:01:00,351,MISDEMEANOR,2,40.766597244,-73.988543123
3/29/2017,11:30:00,121,FELONY,0,40.73975965,-74.002523863
4/10/2017,13:00:00,341,MISDEMEANOR,2,40.873671035,-73.908013649
4/19/2017,21:00:00,121,FELONY,0,40.837980964,-73.907148669
8/20/2017,0:10:00,341,MISDEMEANOR,2,40.816980584,-73.921152255
4/12/2017,12:00:00,578,VIOLATION,1,40.683683093,-73.868448559
1/15/2017,10:00:00,361,MISDEMEANOR,2,40.826701321,-73.915774955
3/4/2017,11:05:00,352,MISDEMEANOR,2,40.722273155,-73.976342426
5/29/2017,22:30:00,341,MISDEMEANOR,2,40.688947184,-73.946476131
4/13/2017,23:20:00,344,MISDEMEANOR,2,40.823046444,-73.909948
5/5/2017,15:31:00,341,MISDEMEANOR,2,40.735120728,-73.991456867
9/1/2017,9:54:00,341,MISDEMEANOR,2,40.762553366,-73.968938778
5/16/2017,11:00:00,578,VIOLATION,1,40.869688936,-73.86875672
2/7/2017,4:15:00,341,MISDEMEANOR,2,40.748663034,-73.988109507
10/24/2016,12:51:00,121,FELONY,0,40.83875187,-73.913757556
4/22/2017,7:00:00,109,FELONY,0,40.615968922,-74.031060735
9/18/2017,20:30:00,235,MISDEMEANOR,2,40.702224469,-73.932417867
7/25/2017,7:00:00,109,FELONY,0,40.850810436,-73.931739169
2/28/2017,12:22:00,341,MISDEMEANOR,2,40.734645797,-73.99033113
7/29/2017,17:25:00,109,FELONY,0,40.710630844,-73.92656235
5/2/2017,17:57:00,114,FELONY,0,40.672705716,-73.872424874
4/26/2017,19:00:00,126,FELONY,0,40.612236421,-73.953841906
1/30/2017,14:35:00,578,VIOLATION,1,40.627439066,-74.081995076
2/6/2017,22:00:00,351,MISDEMEANOR,2,40.669203567,-73.914034458
1/24/2017,14:00:00,106,FELONY,0,40.816382236,-73.939296249
7/14/2017,23:00:00,351,MISDEMEANOR,2,40.691392608,-73.907323952
4/10/2017,4:15:00,105,FELONY,0,40.79962153,-73.941872335
6/20/2017,19:55:00,235,MISDEMEANOR,2,40.811862362,-73.935500005
6/2/2017,18:00:00,341,MISDEMEANOR,2,40.692936626,-73.993647549
7/28/2017,12:15:00,109,FELONY,0,40.72358816,-73.977669603
2/26/2017,3:20:00,578,VIOLATION,1,40.72146384,-73.958355148
8/20/2017,5:00:00,344,MISDEMEANOR,2,40.652360175,-74.011757291
1/6/2017,21:45:00,105,FELONY,0,40.854612389,-73.884232679
2/18/2017,14:55:00,106,FELONY,0,40.791151867,-73.884371919
1/4/2017,7:00:00,107,FELONY,0,40.821944924,-73.916048341
7/8/2017,14:00:00,341,MISDEMEANOR,2,40.637902544,-74.081517912
5/30/2017,15:55:00,236,MISDEMEANOR,2,40.66475956,-73.894042144
3/21/2017,16:29:00,341,MISDEMEANOR,2,40.849587813,-73.934350139
1/18/2017,18:00:00,359,MISDEMEANOR,2,40.621873331,-73.918990849
6/3/2017,15:35:00,341,MISDEMEANOR,2,40.800321033,-73.946718878
7/31/2017,18:30:00,344,MISDEMEANOR,2,40.838861771,-73.910306061
7/31/2017,13:00:00,359,MISDEMEANOR,2,40.8807727,-73.882104161
6/13/2017,0:35:00,351,MISDEMEANOR,2,40.854063692,-73.902296834
9/21/2017,23:51:00,344,MISDEMEANOR,2,40.675239972,-73.811147412
3/4/2017,12:15:00,361,MISDEMEANOR,2,40.772678538,-73.959521772
6/21/2017,14:45:00,351,MISDEMEANOR,2,40.747161358,-73.985496854
4/16/2017,14:50:00,341,MISDEMEANOR,2,40.743912684,-73.829592398
7/20/2017,20:47:00,578,VIOLATION,1,40.761011347,-73.819820341
1/13/2017,19:45:00,117,FELONY,0,40.737712042,-73.996591421
9/7/2017,11:10:00,231,MISDEMEANOR,2,40.749292156,-74.003011456
8/3/2017,21:26:00,351,MISDEMEANOR,2,40.840160374,-73.867860862
1/13/2017,19:40:00,344,MISDEMEANOR,2,40.811130194,-73.936714506
5/7/2017,19:02:00,344,MISDEMEANOR,2,40.723968133,-73.985061756
3/12/2017,12:30:00,351,MISDEMEANOR,2,40.854633375,-73.918392876
7/30/2017,14:45:00,578,VIOLATION,1,40.844791129,-73.911320914
6/8/2017,19:20:00,109,FELONY,0,40.779168082,-73.954784146
1/29/2017,23:45:00,106,FELONY,0,40.60581986,-74.007751578
4/5/2017,12:15:00,578,VIOLATION,1,40.819823251,-73.955446596
4/20/2017,8:00:00,361,MISDEMEANOR,2,40.723588965,-73.982305535
1/9/2017,8:30:00,578,VIOLATION,1,40.64173826,-74.075678037
7/20/2017,11:00:00,109,FELONY,0,40.716141454,-73.87982334
2/1/2017,16:27:00,341,MISDEMEANOR,2,40.788034638,-73.976886023
9/12/2017,10:30:00,341,MISDEMEANOR,2,40.706184974,-73.834590473
9/13/2017,20:15:00,348,MISDEMEANOR,2,40.862853613,-73.831988254
3/24/2017,8:20:00,344,MISDEMEANOR,2,40.649492408,-74.003972745
2/6/2017,9:00:00,341,MISDEMEANOR,2,40.704401714,-73.890448183
9/10/2017,0:50:00,344,MISDEMEANOR,2,40.638544391,-73.958821253
5/16/2017,21:00:00,351,MISDEMEANOR,2,40.574825477,-73.99092661
1/1/2017,21:05:00,578,VIOLATION,1,40.73137039,-73.982563257
7/4/2017,20:00:00,344,MISDEMEANOR,2,40.821752222,-73.954003697
4/12/2017,22:00:00,578,VIOLATION,1,40.747903738,-73.86967875
8/7/2017,10:00:00,344,MISDEMEANOR,2,40.655516778,-73.948614924
4/27/2017,18:00:00,578,VIOLATION,1,40.726977144,-73.735025113
5/20/2017,0:17:00,341,MISDEMEANOR,2,40.556915896,-74.117845456
3/18/2017,23:00:00,235,MISDEMEANOR,2,40.64500992,-74.008635382
7/23/2017,10:00:00,341,MISDEMEANOR,2,40.625027976,-73.973923656
1/5/2017,2:00:00,105,FELONY,0,40.617875887,-74.082444386
4/28/2017,16:15:00,341,MISDEMEANOR,2,40.881755556,-73.882355561
4/1/2017,8:00:00,109,FELONY,0,40.751847527,-73.997428047
7/20/2017,17:52:00,361,MISDEMEANOR,2,40.722991642,-73.99135019
3/2/2017,12:30:00,578,VIOLATION,1,40.768265779,-73.932025939
7/9/2010,22:00:00,109,FELONY,0,40.803850251,-73.9104616
6/24/2017,10:45:00,105,FELONY,0,40.718520884,-73.771028808
2/2/2017,11:25:00,341,MISDEMEANOR,2,40.748794048,-73.873040688
1/8/2017,12:35:00,341,MISDEMEANOR,2,40.830798914,-73.826948796
3/31/2017,23:45:00,341,MISDEMEANOR,2,40.861948368,-73.927136388
1/28/2017,17:50:00,121,FELONY,0,40.79481676,-73.944408254
5/30/2017,18:15:00,359,MISDEMEANOR,2,40.850330409,-73.844363777
9/18/2017,11:40:00,578,VIOLATION,1,40.658234712,-73.920683917
6/6/2017,17:00:00,109,FELONY,0,40.751354787,-73.888865918
5/27/2017,23:30:00,106,FELONY,0,40.825438196,-73.936307055
3/10/2017,0:28:00,106,FELONY,0,40.830725856,-73.867048484
3/16/2017,16:45:00,341,MISDEMEANOR,2,40.780493821,-73.954862683
2/28/2017,21:37:00,341,MISDEMEANOR,2,40.629345154,-73.927991972
7/23/2017,19:22:00,344,MISDEMEANOR,2,40.684863621,-73.850681249
7/7/2017,1:45:00,121,FELONY,0,40.727138212,-73.984195143
7/27/2017,14:30:00,341,MISDEMEANOR,2,40.753464076,-73.994399743
1/20/2017,9:00:00,109,FELONY,0,40.838173866,-73.927353964
5/23/2017,19:30:00,578,VIOLATION,1,40.690613276,-73.87054076
1/25/2017,20:35:00,340,MISDEMEANOR,2,40.761431104,-73.984049836
9/1/2016,15:00:00,341,MISDEMEANOR,2,40.681470051,-73.781370298
12/16/2016,10:00:00,112,FELONY,0,40.765845375,-73.963222583
7/30/2017,22:30:00,110,FELONY,0,40.657239618,-73.960244162
9/20/2017,15:00:00,578,VIOLATION,1,40.853011321,-73.911056922
3/30/2017,2:00:00,112,FELONY,0,40.803891802,-73.968883367
5/25/2017,22:00:00,341,MISDEMEANOR,2,40.72712828,-73.956352819
8/12/2017,7:45:00,341,MISDEMEANOR,2,40.750862997,-73.945444683
5/2/2017,13:45:00,341,MISDEMEANOR,2,40.774194967,-73.920051173
9/6/2017,21:00:00,341,MISDEMEANOR,2,40.733520799,-74.003533941
1/9/2017,11:00:00,113,FELONY,0,40.875493968,-73.850690692
12/20/2016,8:35:00,361,MISDEMEANOR,2,40.699599211,-73.951729363
7/27/2017,18:10:00,351,MISDEMEANOR,2,40.699113248,-73.910284899
3/18/2017,18:35:00,359,MISDEMEANOR,2,40.808513327,-73.921465721
9/1/2017,13:00:00,351,MISDEMEANOR,2,40.692192198,-73.739660091
3/15/2017,18:50:00,359,MISDEMEANOR,2,40.593857773,-74.163135755
7/18/2017,1:15:00,341,MISDEMEANOR,2,40.832663967,-73.877260393
9/29/2016,12:00:00,109,FELONY,0,40.604092626,-73.984692433
2/28/2017,17:15:00,235,MISDEMEANOR,2,40.874431168,-73.846053855
9/16/2017,10:30:00,121,FELONY,0,40.819444206,-73.908467961
7/7/2017,7:30:00,109,FELONY,0,40.678954527,-74.009674503
1/24/2017,18:15:00,344,MISDEMEANOR,2,40.638005278,-73.955766154
3/11/2017,16:30:00,106,FELONY,0,40.677654048,-73.913118648
1/11/2017,12:30:00,231,MISDEMEANOR,2,40.690905518,-73.994048004
7/17/2017,0:02:00,106,FELONY,0,40.818561118,-73.916645122
9/26/2017,14:08:00,341,MISDEMEANOR,2,40.740512143,-73.792879432
5/26/2017,22:30:00,105,FELONY,0,40.869891946,-73.901785463
6/26/2017,18:00:00,341,MISDEMEANOR,2,40.511586338,-74.249303727
1/30/2017,16:00:00,351,MISDEMEANOR,2,40.716262809,-73.979915818
4/21/2017,18:00:00,359,MISDEMEANOR,2,40.83462336,-73.920766358
8/11/2017,3:00:00,351,MISDEMEANOR,2,40.887332814,-73.847246396
9/18/2017,10:00:00,121,FELONY,0,40.655931937,-73.909650986
2/1/2017,23:00:00,110,FELONY,0,40.669941305,-73.869603974
5/27/2017,2:00:00,109,FELONY,0,40.774870135,-73.90890472
9/22/2017,0:30:00,351,MISDEMEANOR,2,40.826145937,-73.910857968
4/2/2017,4:30:00,107,FELONY,0,40.879047073,-73.867638932
3/7/2017,5:50:00,361,MISDEMEANOR,2,40.835784572,-73.944623378
5/24/2017,3:00:00,109,FELONY,0,40.836194241,-73.946115551
3/21/2017,9:20:00,344,MISDEMEANOR,2,40.659775295,-73.91785633
5/8/2017,14:17:00,341,MISDEMEANOR,2,40.723392998,-73.976255443
7/28/2017,16:00:00,578,VIOLATION,1,40.880069548,-73.876370078
